id,项目名称,网址,ZBKZJ,k1,kbjj,k2,Date,整数位,小数位
A3311011160010981001001,松阳县人民医院给排水提升改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/4/art_1229662157_187831.html,5988111.001,0.919,5503074.01,0,2022/5/4,8,1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/17/art_1229661956_138160.html,6003248.938,0.913,5480966.28,0,2020/12/17,8,7
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/5/art_1229661956_139177.html,6007324.664,0.922,5538753.34,0,2021/8/5,7,8
A3311011160012844,石浦大桥西平交接线工程,http://lssggzy.lishui.gov.cn/art/2023/5/5/art_1229661956_204018.html,6010684.876,0.97,5830364.33,0,2023/5/5,3,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/5/art_1229661923_139146.html,6021992.786,0.901,5425815.5,0,2020/6/5,9,9
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/5/13/art_1229661923_140570.html,6030833.003,0.939,5662952.19,0,2021/5/13,6,1
A3311011160012572,元和街道包山雪梨标准化示范基地,http://lssggzy.lishui.gov.cn/art/2023/2/28/art_1229661989_195352.html,6033150.0,0.926,5586696.9,0,2023/2/28,7,4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/1/28/art_1229661956_138462.html,6040275.531,0.98,5919470.02,0,2021/1/28,2,0
A3311011160013004,青田县石郭溪景观桥工程,http://lssggzy.lishui.gov.cn/art/2023/6/1/art_1229661956_213487.html,6041259.426,0.94,5678783.86,0,2023/6/1,6,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/4/7/art_1229661852_132248.html,6048015.0,0.91,5503693.65,0,2021/4/7,9,0
A3311011160011982001001,侨乡青田海溪粉干乡愁产业园场地平整及边坡治理一期项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/26/art_1229661956_188524.html,6052860.476,0.841,5090455.66,0,2022/9/26,15,9
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/5/24/art_1229662190_173547.html,6053111.224,0.907,5490171.88,0,2021/5/24,9,3
A3311011160012708,云和县城南污水管网优化工程（文体中心区块）,http://lssggzy.lishui.gov.cn/art/2023/3/29/art_1229661989_199927.html,6059042.439,0.857,5192599.37,0,2023/3/29,14,3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/25/art_1229662089_160197.html,6061343.128,0.908,5503699.56,0,2020/9/25,9,2
A3311011160011539001001,庆元县岩溪村历史文化村落保护与利用项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/5/art_1229662056_187877.html,6072745.006,0.899,5459397.76,0,2022/8/5,10,1
A3311011160012778,青田县仁宫至桃坳等农村公路路面工程,http://lssggzy.lishui.gov.cn/art/2023/4/12/art_1229661956_202048.html,6073750.347,0.98,5952275.34,0,2023/4/12,2,0
A3311011160011395001001,缙云县新建镇洋山区块组团配套项目-工业二路工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/23/art_1229662089_187732.html,6081670.262,0.915,5564728.29,0,2022/6/23,8,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/24/art_1229661852_132112.html,6085438.0,0.945,5750738.91,0,2019/9/24,5,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/30/art_1229661989_136600.html,6088059.65,0.944,5747128.31,0,2019/8/30,5,6
A3311011160012861,白云山脚幼儿园改造工程,http://lssggzy.lishui.gov.cn/art/2023/5/8/art_1229661852_210802.html,6090650.0,0.927,5646032.55,0,2023/5/8,7,3
A3311011160011466001001,温溪镇港头村十五米路综合改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/22/art_1229661956_188491.html,6095620.272,0.883,5382432.7,0,2022/7/22,11,7
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/7/28/art_1229662157_161176.html,6102650.0,0.92,5614438.0,0,2021/7/28,8,0
A3311011160010579,0,http://lssggzy.lishui.gov.cn/art/2021/10/26/art_1229662124_162036.html,6109297.083,0.936,5718302.07,0,2021/10/26,6,4
A3311011160010889002001,莲都区灯塔幼儿园教育集团（中骏璟园园区）改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/2/21/art_1229661852_187641.html,6115589.005,0.915,5595763.94,0,2022/2/21,8,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/5/22/art_1229662089_159096.html,6119325.708,0.932,5703211.56,0,2019/5/22,6,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/8/art_1229662157_160824.html,6121758.999,0.949,5809549.29,0,2020/5/8,5,1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/24/art_1229662157_161363.html,6124872.002,0.904,5536884.29,0,2020/7/24,9,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/29/art_1229661923_138215.html,6142039.45,0.928,5699812.61,0,2019/11/29,7,2
A3311011160010613001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/17/art_1229662124_162458.html,6156472.492,0.931,5731675.89,0,2021/12/17,6,9
A3311011160011186001001,遂昌县城市建成区“污水零直排区”建设项目——水阁、龙谷路地块开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/20/art_1229662124_187733.html,6171229.794,0.924,5702216.33,0,2022/5/20,7,6
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/3/art_1229662124_161456.html,6180731.534,0.932,5760441.79,0,2021/8/3,6,8
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/9/art_1229662056_142675.html,6186876.997,0.919,5685739.96,0,2021/10/9,8,1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/1/7/art_1229662124_160135.html,6187888.999,0.939,5810427.77,0,2020/1/7,6,1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/19/art_1229661812_157597.html,6214663.679,0.935,5810710.54,0,2019/9/19,6,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/14/art_1229662157_159849.html,6216662.998,0.924,5744196.61,0,2019/8/14,7,6
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/27/art_1229662124_161594.html,6229475.253,0.929,5787182.51,0,2021/8/27,7,1
A3311011160012412,2022年庆元县农村公路（县道）应急工程,http://lssggzy.lishui.gov.cn/art/2022/12/30/art_1229662056_191651.html,6241230.707,0.99,6178818.4,0,2022/12/30,1,0
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/9/6/art_1229661812_159896.html,6244985.998,0.902,5632977.37,0,2021/9/6,9,8
A3311011160012799,青田县阜山乡安店村古建筑修缮暨古道修复项目,http://lssggzy.lishui.gov.cn/art/2023/4/17/art_1229661956_202582.html,6245362.347,0.946,5908112.78,0,2023/4/17,5,4
A3311011160012393,黄垟乡区域交通道路修复提升工程,http://lssggzy.lishui.gov.cn/art/2022/12/26/art_1229661956_191286.html,6251992.758,0.99,6189472.83,0,2022/12/26,1,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/8/art_1229661923_140215.html,6257600.0,0.885,5537976.0,0,2020/12/8,11,5
A3311011160012441,松阳县北山停车场配套用房项目,http://lssggzy.lishui.gov.cn/art/2023/1/6/art_1229662157_192114.html,6264034.002,0.907,5681478.84,0,2023/1/6,9,3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/22/art_1229662157_161024.html,6271665.006,0.889,5575510.19,0,2020/5/22,11,1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/23/art_1229661812_158260.html,6299348.36,0.884,5568623.95,0,2020/12/23,11,6
A3311011160012777,九龙山地质景观旅游基础设施建设项目,http://lssggzy.lishui.gov.cn/art/2023/4/7/art_1229662190_201855.html,6318810.635,0.898,5674291.95,0,2023/4/7,10,2
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/28/art_1229661812_157917.html,6327459.348,0.935,5916174.49,0,2020/6/28,6,5
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/7/26/art_1229661812_159450.html,6336436.002,0.918,5816848.25,0,2021/7/26,8,2
A3311011160010882001001,景宁县敕木山路道路工程（山哈宫段）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/3/9/art_1229662190_187609.html,6336595.942,0.892,5652243.58,0,2022/3/9,10,8
A3311011160011267001001,青田县机动车安全技术检测站周边道路工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/27/art_1229661956_188466.html,6338453.89,0.887,5622208.6,0,2022/5/27,11,3
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/9/10/art_1229661956_139272.html,6364099.231,0.936,5956796.88,0,2021/9/10,6,4
A3311011160012242001001,莲都区联城中心幼儿园（香樟湾园区）改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229661852_188208.html,6375109.001,0.951,6062728.66,0,2022/11/21,4,9
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/18/art_1229661812_158247.html,6384402.002,0.909,5803421.42,0,2020/12/18,9,1
A3311011160012243,遂昌县2022年县城交通安全隐患整治工程,http://lssggzy.lishui.gov.cn/art/2022/12/4/art_1229662124_188279.html,6385506.816,0.895,5715028.6,0,2022/12/4,10,5
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/22/art_1229661956_139527.html,6393411.135,0.925,5913905.3,0,2021/10/22,7,5
A3311011160013086,滴双线“红绿金”融合共富农村路创建工程,http://lssggzy.lishui.gov.cn/art/2023/6/15/art_1229661812_215059.html,6410556.0,0.98,6282344.88,0,2023/6/15,2,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/27/art_1229662089_160673.html,6414841.001,0.909,5831090.47,0,2020/11/27,9,1
A3311011160011035001001,松阳高腔传承中心（老剧院）改造提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/20/art_1229662157_187812.html,6417890.0,0.927,5949384.03,0,2022/4/20,7,3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/28/art_1229662190_173496.html,6421422.028,0.942,6048979.55,0,2020/7/28,5,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/4/19/art_1229662157_160336.html,6438660.0,0.961,6187552.26,0,2019/4/19,3,9
A3311011160011609001001,庆元县屏都综合新区生物科技（食用菌）产业园工程——挡土墙二期开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/3/art_1229662056_187870.html,6439237.005,0.888,5718042.46,0,2022/8/3,11,2
A3311011160012521,K地块、余庄前二期等安置小区亮化工程,http://lssggzy.lishui.gov.cn/art/2023/6/20/art_1229661812_215554.html,6449083.996,0.891,5746133.84,0,2023/6/20,10,9
A3311011160012786,37套人才公寓装修工程（红云苑、采荷文苑）,http://lssggzy.lishui.gov.cn/art/2023/4/13/art_1229661812_202199.html,6451735.0,0.884,5703333.74,0,2023/4/13,11,6
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/9/30/art_1229661989_138851.html,6468988.564,0.919,5945000.49,0,2021/9/30,8,1
A3311011160011822001001,阜山乡干部食宿楼项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/14/art_1229661956_188518.html,6470427.786,0.962,6224551.53,0,2022/9/14,3,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/8/art_1229661812_157537.html,6484602.997,0.931,6037165.39,0,2019/8/8,6,9
A3311011160012066002001,青田县城市天然气利用工程一期（中部组团气源站）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/10/24/art_1229661956_188533.html,6489401.834,0.916,5944292.08,0,2022/10/24,8,4
A3311011160010761001001,遂昌县王村口小学路建设项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/6/art_1229662124_187572.html,6493330.983,0.936,6077757.8,0,2022/1/6,6,4
A3311011160011821001001,莲都区洪渡互通至黄村农村道路改造提升工程（仙渡至黄村段）——上冷水至黄村（机电工程）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/7/art_1229661852_188077.html,6504529.313,0.99,6439484.02,0,2022/9/7,1,0
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/9/22/art_1229662124_161774.html,6514137.101,0.928,6045119.23,0,2021/9/22,7,2
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/16/art_1229661923_139266.html,6515130.356,0.927,6039525.84,0,2020/6/16,7,3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/25/art_1229662190_173457.html,6519161.216,0.921,6004147.48,0,2020/12/25,7,9
A3311011160011588,2022 年遂昌县城雨污水管道提升工程—牡丹亭路至元立大道雨污水管清淤提升工程,http://lssggzy.lishui.gov.cn/art/2022/8/23/art_1229662124_188363.html,6526809.73,0.927,6050352.62,0,2022/8/23,7,3
A3311011160010860004001,遂昌县新路湾镇蕉川村乡村会客厅建设项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/18/art_1229662124_187606.html,6543490.997,0.923,6039642.19,0,2022/1/18,7,7
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/4/art_1229662190_173562.html,6544217.739,0.951,6223551.07,0,2020/11/4,4,9
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/9/26/art_1229661989_138822.html,6545478.996,0.916,5995658.76,0,2021/9/26,8,4
A3311011160011883001001,马岭头隧道基础设施配套工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/10/8/art_1229662190_187913.html,6579013.509,0.892,5868480.05,0,2022/10/8,10,8
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/9/9/art_1229661923_140643.html,6583156.0,0.885,5826093.06,0,2021/9/9,11,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/26/art_1229661923_138175.html,6627859.042,0.929,6157281.05,0,2019/11/26,7,1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/20/art_1229661956_136818.html,6628724.545,0.913,6052025.51,0,2019/11/20,8,7
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/21/art_1229661852_132122.html,6640745.0,0.91,6043077.95,0,2020/9/21,9,0
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/7/12/art_1229661989_138780.html,6656477.763,0.979,6516691.73,0,2021/7/12,2,1
A3311011160013093,梯田景区游客中心工程拆迁安置区连接道路改建工程,http://lssggzy.lishui.gov.cn/art/2023/6/12/art_1229661989_214669.html,6665554.196,0.889,5925677.68,0,2023/6/12,11,1
A3311011160011764001001,青田县船寮镇陈合村、石盖村、三和村农村饮用水达标提标工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229661956_188507.html,6676955.996,0.939,6269661.68,0,2022/8/31,6,1
A3311011160011436001001,沙湾镇梯田湿地生态系统修复项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/22/art_1229662190_187759.html,6692325.581,0.946,6330940.0,0,2022/7/22,5,4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/17/art_1229661923_140303.html,6714281.001,0.929,6237567.05,0,2020/12/17,7,1
A3311011160012774,遂昌县后江区块支路工程,http://lssggzy.lishui.gov.cn/art/2023/4/11/art_1229662124_202139.html,6716759.041,0.886,5951048.51,0,2023/4/11,11,4
A3311011160011385001001,云和县中心城区2022年老旧小区综合改造提升项目-（党校区块、环宇路区块、中医院宿舍、公园路32-98号，红光路111-112号）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/22/art_1229661989_187951.html,6718231.469,0.912,6127027.1,0,2022/6/22,8,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/1/8/art_1229662190_173474.html,6719920.0,0.923,6202486.16,0,2021/1/8,7,7
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/5/9/art_1229662056_139203.html,6727533.005,0.935,6290243.36,0,2019/5/9,6,5
A3311011160012794,莲都区联城街道常白迁建安置小区工程,http://lssggzy.lishui.gov.cn/art/2023/4/20/art_1229661852_202855.html,6730782.998,0.904,6084627.83,0,2023/4/20,9,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/12/3/art_1229662056_140006.html,6741353.611,0.947,6384061.87,0,2019/12/3,5,3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/3/30/art_1229661812_157780.html,6757119.006,0.905,6115192.7,0,2020/3/30,9,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/17/art_1229661852_132096.html,6757279.826,0.921,6223454.72,0,2019/9/17,7,9
A3311011160012692,丽水市交通运输局新办公场所修缮改造工程,http://lssggzy.lishui.gov.cn/art/2023/4/7/art_1229661812_201781.html,6761189.005,0.935,6321711.72,0,2023/4/7,6,5
A3311011160012352,2022年美丽县城建设项目-滨江公园一期改造工程,http://lssggzy.lishui.gov.cn/art/2022/12/13/art_1229662089_190322.html,6762098.077,0.915,6187319.74,0,2022/12/13,8,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/4/7/art_1229661852_132245.html,6785069.003,0.913,6194768.0,0,2021/4/7,8,7
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/8/art_1229661812_158013.html,6786242.002,0.884,5999037.93,0,2020/9/8,11,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/16/art_1229662190_173548.html,6807460.233,0.901,6133521.67,0,2020/9/16,9,9
A3311011160010593001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/3/art_1229662124_162373.html,6818217.039,0.966,6586397.66,0,2021/12/3,3,4
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/15/art_1229662056_142735.html,6820285.527,0.883,6022312.12,0,2021/10/15,11,7
A3311011160011728,环城东路延伸（凤栖云镜入口至翡翠湾小区段）工程,http://lssggzy.lishui.gov.cn/art/2022/12/15/art_1229662190_190519.html,6824315.58,0.914,6237424.44,0,2022/12/15,8,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/1/art_1229661989_136443.html,6828467.632,0.874,5968080.71,0,2019/8/1,12,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/2/25/art_1229662190_173298.html,6838062.004,0.948,6482482.78,0,2019/2/25,5,2
A3311011160011743001001,缙云经济开发区三都区块综合开发及平台提质项目—场地平整工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/24/art_1229662089_187820.html,6849090.0,0.856,5862821.04,0,2022/8/24,14,4
A3311011160011569,遂昌县2022年道路安全隐患整治项目,http://lssggzy.lishui.gov.cn/art/2022/7/28/art_1229662124_188369.html,6855196.784,0.97,6649540.88,0,2022/7/28,3,0
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/10/art_1229662157_161052.html,6860704.002,0.952,6531390.21,0,2021/6/10,4,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/1/19/art_1229661812_157743.html,6860765.0,0.91,6243296.15,0,2020/1/19,9,0
A3311011160011093001001,北山镇张坪村老村区块基础设施建设工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/26/art_1229661956_188465.html,6862775.064,0.938,6437283.01,0,2022/5/26,6,2
A3311011160011074001001,青田县鸣山路道路改造及综合管线工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/26/art_1229661956_188459.html,6870157.052,0.926,6361765.43,0,2022/4/26,7,4
A3311011160011054001001,丽水经济开发区集中区垃圾中转站及公厕三期项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/20/art_1229661812_187930.html,6871846.997,0.929,6383945.86,0,2022/6/20,7,1
A3311011160012411,缙云县新建镇洋山区块组团配套工程-工业三路等基础设施配套工程（工业一路）,http://lssggzy.lishui.gov.cn/art/2022/12/27/art_1229662089_191375.html,6871930.457,0.897,6164121.62,0,2022/12/27,10,3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/10/16/art_1229662157_160357.html,6879438.998,0.878,6040147.44,0,2019/10/16,12,2
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/2/art_1229662056_141510.html,6931514.002,0.902,6252225.63,0,2020/12/2,9,8
A3311011160012270,缙云县经济开发区三都区块综合开发及平台提质工程——基础设施提升工程,http://lssggzy.lishui.gov.cn/art/2022/12/9/art_1229662089_210594.html,6951964.255,0.933,6486182.65,0,2022/12/9,6,7
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/20/art_1229661812_158076.html,6953957.998,0.899,6251608.24,0,2020/10/20,10,1
A3311011160011078001001,遂昌县连头区块环境整治提升项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/24/art_1229662124_187670.html,6967659.072,0.938,6535664.21,0,2022/4/24,6,2
