id,项目名称,网址,ZBKZJ,k1,kbjj,k2,Date,整数位,小数位,下浮率,rule1
A3311011160011764001001,青田县船寮镇陈合村、石盖村、三和村农村饮用水达标提标工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229661956_188507.html,6676955.996,0.939,6269661.68,0,2022-08-31,6,1,6.1,8.47
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/17/art_1229661923_140303.html,6714281.001,0.929,6237567.05,0,2020-12-17,7,1,7.1,9.18
A3311011160012774,遂昌县后江区块支路工程,http://lssggzy.lishui.gov.cn/art/2023/4/11/art_1229662124_202139.html,6716759.041,0.886,5951048.51,0,2023-04-11,11,4,11.4,10.48
A3311011160011385001001,云和县中心城区2022年老旧小区综合改造提升项目-（党校区块、环宇路区块、中医院宿舍、公园路32-98号，红光路111-112号）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/22/art_1229661989_187951.html,6718231.469,0.912,6127027.1,0,2022-06-22,8,8,8.8,9.06
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/1/8/art_1229662190_173474.html,6719920.0,0.923,6202486.16,0,2021-01-08,7,7,7.7,10.05
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/5/9/art_1229662056_139203.html,6727533.005,0.935,6290243.36,0,2019-05-09,6,5,6.5,9.63
A3311011160012794,莲都区联城街道常白迁建安置小区工程,http://lssggzy.lishui.gov.cn/art/2023/4/20/art_1229661852_202855.html,6730782.998,0.904,6084627.83,0,2023-04-20,9,6,9.6,9.46
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/3/30/art_1229661812_157780.html,6757119.006,0.905,6115192.7,0,2020-03-30,9,5,9.5,8.3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/17/art_1229661852_132096.html,6757279.826,0.921,6223454.72,0,2019-09-17,7,9,7.9,10.03
A3311011160012692,丽水市交通运输局新办公场所修缮改造工程,http://lssggzy.lishui.gov.cn/art/2023/4/7/art_1229661812_201781.html,6761189.005,0.935,6321711.72,0,2023-04-07,6,5,6.5,10.17
A3311011160012352,2022年美丽县城建设项目-滨江公园一期改造工程,http://lssggzy.lishui.gov.cn/art/2022/12/13/art_1229662089_190322.html,6762098.077,0.915,6187319.74,0,2022-12-13,8,5,8.5,10.49
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/4/7/art_1229661852_132245.html,6785069.003,0.913,6194768.0,0,2021-04-07,8,7,8.7,8.29
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/8/art_1229661812_158013.html,6786242.002,0.884,5999037.93,0,2020-09-08,11,6,11.6,8.39
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/16/art_1229662190_173548.html,6807460.233,0.901,6133521.67,0,2020-09-16,9,9,9.9,9.38
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/15/art_1229662056_142735.html,6820285.527,0.883,6022312.12,0,2021-10-15,11,7,11.7,10.49
A3311011160011728,环城东路延伸（凤栖云镜入口至翡翠湾小区段）工程,http://lssggzy.lishui.gov.cn/art/2022/12/15/art_1229662190_190519.html,6824315.58,0.914,6237424.44,0,2022-12-15,8,6,8.6,9.53
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/1/19/art_1229661812_157743.html,6860765.0,0.91,6243296.15,0,2020-01-19,9,0,9.0,10.35
A3311011160011093001001,北山镇张坪村老村区块基础设施建设工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/26/art_1229661956_188465.html,6862775.064,0.938,6437283.01,0,2022-05-26,6,2,6.2,10.02
A3311011160011074001001,青田县鸣山路道路改造及综合管线工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/26/art_1229661956_188459.html,6870157.052,0.926,6361765.43,0,2022-04-26,7,4,7.4,8.04
A3311011160011054001001,丽水经济开发区集中区垃圾中转站及公厕三期项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/20/art_1229661812_187930.html,6871846.997,0.929,6383945.86,0,2022-06-20,7,1,7.1,10.11
A3311011160012411,缙云县新建镇洋山区块组团配套工程-工业三路等基础设施配套工程（工业一路）,http://lssggzy.lishui.gov.cn/art/2022/12/27/art_1229662089_191375.html,6871930.457,0.897,6164121.62,0,2022-12-27,10,3,10.3,10.22
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/2/art_1229662056_141510.html,6931514.002,0.902,6252225.63,0,2020-12-02,9,8,9.8,8.21
A3311011160012270,缙云县经济开发区三都区块综合开发及平台提质工程——基础设施提升工程,http://lssggzy.lishui.gov.cn/art/2022/12/9/art_1229662089_210594.html,6951964.255,0.933,6486182.65,0,2022-12-09,6,7,6.7,8.92
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/20/art_1229661812_158076.html,6953957.998,0.899,6251608.24,0,2020-10-20,10,1,10.1,9.11
A3311011160011078001001,遂昌县连头区块环境整治提升项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/24/art_1229662124_187670.html,6967659.072,0.938,6535664.21,0,2022-04-24,6,2,6.2,9.26
A3311011160011888,遂昌县风貌区沿线村容村貌整治提升- 王村口镇,http://lssggzy.lishui.gov.cn/art/2022/9/27/art_1229662124_188322.html,6976146.972,0.905,6313413.01,0,2022-09-27,9,5,9.5,8.17
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/10/15/art_1229661956_137050.html,6981824.171,0.923,6444223.71,0,2019-10-15,7,7,7.7,9.03
A3311011160012273,景宁县鹤溪街道严村村异地搬迁农民安置小区（大搬快聚）三通一平工程,http://lssggzy.lishui.gov.cn/art/2022/12/5/art_1229662190_189637.html,6995067.665,0.908,6351521.44,0,2022-12-05,9,2,9.2,9.06
A3311011160011557,遂昌县云峰街道湖边村“移民共同富裕双创中心”项目,http://lssggzy.lishui.gov.cn/art/2022/9/5/art_1229662124_188357.html,6995124.22,0.91,6365563.04,0,2022-09-05,9,0,9.0,10.51
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/31/art_1229661812_158278.html,6998139.002,0.902,6312321.38,0,2020-12-31,9,8,9.8,8.11
A3311011160011377,遂昌县市民中心市政配套工程,http://lssggzy.lishui.gov.cn/art/2022/6/24/art_1229662124_188384.html,7030654.134,0.895,6292435.45,0,2022-06-24,10,5,10.5,9.49
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/15/art_1229661812_157950.html,7039010.0,0.922,6489967.22,0,2020-07-15,7,8,7.8,8.77
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/7/13/art_1229662089_160885.html,7042712.356,0.917,6458167.23,0,2021-07-13,8,3,8.3,9.4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/1/14/art_1229661923_140420.html,7060298.997,0.927,6544897.17,0,2021-01-14,7,3,7.3,9.04
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/30/art_1229661923_138279.html,7060456.005,0.886,6255564.02,0,2019-09-30,11,4,11.4,9.09
A3311011160011533001001,庆元县屏都街道洋背村衢宁铁路建设工程土石取料点废弃矿山治理项目（第二次）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/17/art_1229662056_187911.html,7069859.005,0.915,6468920.99,0,2022-08-17,8,5,8.5,9.75
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/12/3/art_1229661923_138253.html,7075724.525,0.937,6629953.88,0,2019-12-03,6,3,6.3,10.26
A3311011160012429,缙云县城市建设弃方场工程三期,http://lssggzy.lishui.gov.cn/art/2022/12/30/art_1229662089_191701.html,7107222.269,0.921,6545751.71,0,2022-12-30,7,9,7.9,8.53
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/23/art_1229662089_160172.html,7109032.783,0.891,6334148.21,0,2020-09-23,10,9,10.9,9.91
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/19/art_1229662124_160002.html,7109712.998,0.934,6640471.94,0,2020-08-19,6,6,6.6,9.89
A3311011160011694,遂昌县2022年老旧小区改造项目—府前菜市场区块,http://lssggzy.lishui.gov.cn/art/2022/8/22/art_1229662124_188351.html,7141061.429,0.896,6398391.04,0,2022-08-22,10,4,10.4,9.56
A3311011160012867,青田县山水嘉苑小区生活污水零直排工程,http://lssggzy.lishui.gov.cn/art/2023/4/26/art_1229661956_203574.html,7235062.394,0.923,6677962.59,0,2023-04-26,7,7,7.7,9.84
A3311011160010609001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/10/art_1229662124_162405.html,7236340.384,0.912,6599542.43,0,2021-12-10,8,8,8.8,9.14
A3311011160010655,0,http://lssggzy.lishui.gov.cn/art/2021/12/3/art_1229662124_162342.html,7259446.004,0.921,6685949.77,0,2021-12-03,7,9,7.9,9.24
A3311011160011080001001,遂昌县公路应急保障基地工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/29/art_1229662124_187675.html,7274698.257,0.935,6801842.87,0,2022-04-29,6,5,6.5,9.09
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/4/10/art_1229661812_157390.html,7295168.269,0.901,6572946.61,0,2019-04-10,9,9,9.9,9.51
A3311011160011049001001,丽水富岭高速互通绿化提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/19/art_1229661812_187782.html,7295352.0,0.92,6711723.84,0,2022-04-19,8,0,8.0,8.26
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/19/art_1229662089_160036.html,7336185.553,0.904,6631911.74,0,2020-06-19,9,6,9.6,9.85
A3311011160012824,青田县环太鹤湖驿站工程,http://lssggzy.lishui.gov.cn/art/2023/5/5/art_1229661956_209747.html,7353449.891,0.916,6735760.1,0,2023-05-05,8,4,8.4,8.51
A3311011160010889002001,莲都区联城中心幼儿园（金周农居新社区园区）改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/2/21/art_1229661852_187635.html,7375581.002,0.918,6770783.36,0,2022-02-21,8,2,8.2,9.76
A3311011160012769,景宁县公安局鹤溪派出所技术业务用房建设项目-二期装修工程,http://lssggzy.lishui.gov.cn/art/2023/4/4/art_1229662190_201598.html,7378226.304,0.901,6647781.9,0,2023-04-04,9,9,9.9,10.11
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/4/17/art_1229662190_173378.html,7389649.001,0.931,6879763.22,0,2020-04-17,6,9,6.9,9.32
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/30/art_1229662089_160285.html,7398548.706,0.881,6518121.41,0,2020-09-30,11,9,11.9,8.27
A3311011160012255001001,景宁惠明茶文化园区子项目惠明寺文化村工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/12/2/art_1229662190_188023.html,7411164.448,0.924,6847915.95,0,2022-12-02,7,6,7.6,10.48
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/29/art_1229662124_160869.html,7421445.0,0.926,6872258.07,0,2020-10-29,7,4,7.4,8.99
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/13/art_1229662056_140845.html,7442105.0,0.922,6861620.81,0,2020-07-13,7,8,7.8,8.7
A3311011160012933,青田县白浦村和美乡村建设基础设施提升改造项目(一期),http://lssggzy.lishui.gov.cn/art/2023/5/22/art_1229661956_212331.html,7476844.145,0.912,6818881.86,0,2023-05-22,8,8,8.8,8.93
A3311011160010658001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/22/art_1229662124_162490.html,7500000.0,0.91,6825000.0,0,2021-12-22,9,0,9.0,9.29
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/24/art_1229661923_137761.html,7505449.305,0.892,6694860.78,0,2019-06-24,10,8,10.8,10.54
A3311011160012460,云和梯田5A创建综合管网工程-电力上改下项目,http://lssggzy.lishui.gov.cn/art/2023/1/12/art_1229661989_192585.html,7519764.004,0.889,6685070.2,0,2023-01-12,11,1,11.1,8.97
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/21/art_1229662089_160466.html,7520642.503,0.887,6670809.9,0,2020-10-21,11,3,11.3,9.33
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/1/22/art_1229661923_137337.html,7534145.995,0.884,6660185.06,0,2019-01-22,11,6,11.6,8.61
A3311011160012133001001,2021年美丽县城建设项目—缙云县鼎湖隧道景观提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/1/art_1229662089_187919.html,7568106.609,0.932,7053475.36,0,2022-11-01,6,8,6.8,9.42
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/18/art_1229661852_132129.html,7588976.002,0.918,6966679.97,0,2020-05-18,8,2,8.2,9.98
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/12/30/art_1229662089_159816.html,7591530.546,0.915,6946250.45,0,2019-12-30,8,5,8.5,9.14
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/25/art_1229661989_136716.html,7594123.005,0.935,7100505.01,0,2019-09-25,6,5,6.5,10.27
A3311011160011877001001,云和县中心城区2022年老旧小区综合改造提升项目—南山小区开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/15/art_1229661989_188056.html,7596914.554,0.896,6806835.44,0,2022-09-15,10,4,10.4,9.54
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/7/21/art_1229661923_140466.html,7604430.0,0.921,7003680.03,0,2021-07-21,7,9,7.9,8.96
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/21/art_1229662056_140976.html,7617585.0,0.906,6901532.01,0,2020-08-21,9,4,9.4,8.65
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/28/art_1229662157_161188.html,7647286.996,0.932,7127271.48,0,2020-06-28,6,8,6.8,10.39
A3311011160012413,缙云县新建镇洋山区块组团配套工程-工业三路等基础设施配套工程（工业三路）,http://lssggzy.lishui.gov.cn/art/2022/12/28/art_1229662089_191455.html,7648044.069,0.897,6860295.53,0,2022-12-28,10,3,10.3,9.46
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/4/16/art_1229662190_173363.html,7657620.998,0.902,6907174.14,0,2020-04-16,9,8,9.8,9.41
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/4/22/art_1229662089_159873.html,7658505.63,0.881,6747143.46,0,2020-04-22,11,9,11.9,9.56
A3311011160010880001001,青田县栖霞小区周边道路改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/3/1/art_1229661956_188455.html,7659610.52,0.903,6916628.3,0,2022-03-01,9,7,9.7,9.38
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/10/art_1229662089_160356.html,7705826.249,0.893,6881302.84,0,2020-10-10,10,7,10.7,9.08
A3311011160012629,青田县仁宫乡寺岙村精品花园乡村项目,http://lssggzy.lishui.gov.cn/art/2023/3/7/art_1229661956_195773.html,7808508.762,0.937,7316572.71,0,2023-03-07,6,3,6.3,8.56
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/22/art_1229661956_138195.html,7821510.874,0.927,7250540.58,0,2020-12-22,7,3,7.3,8.42
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/9/6/art_1229661852_132231.html,7832553.004,0.892,6986637.28,0,2021-09-06,10,8,10.8,9.39
A3311011160012607,大修厂南侧支路道路工程,http://lssggzy.lishui.gov.cn/art/2023/2/28/art_1229661812_195296.html,7862293.932,0.885,6958130.13,0,2023-02-28,11,5,11.5,8.59
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/16/art_1229661923_140246.html,7870251.005,0.915,7201279.67,0,2020-12-16,8,5,8.5,9.73
A3311011160013073,遂昌县大柘镇云上茶歇、桃谷浮云驿站、岭上人家民宿等提升项目,http://lssggzy.lishui.gov.cn/art/2023/6/20/art_1229662124_215493.html,7870392.403,0.924,7272242.58,0,2023-06-20,7,6,7.6,9.69
A3311011160012622,高湖镇安置区基础设施工程（二期）,http://lssggzy.lishui.gov.cn/art/2023/3/10/art_1229661956_195984.html,7872545.692,0.882,6943585.3,0,2023-03-10,11,8,11.8,9.87
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/21/art_1229661812_160265.html,7885886.002,0.923,7278672.78,0,2021-10-21,7,7,7.7,9.38
A3311011160011699001001,遂昌县 2022 年老旧小区改造项目——安居小区开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/17/art_1229662124_188059.html,7899985.372,0.901,7117886.82,0,2022-08-17,9,9,9.9,9.72
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/3/14/art_1229662190_173314.html,7900277.859,0.892,7047047.85,0,2019-03-14,10,8,10.8,8.04
A3311011160011327001001,新建南路（处州驾校南侧-高速路）道路改建工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/15/art_1229661989_187929.html,7977766.063,0.927,7395389.14,0,2022-06-15,7,3,7.3,8.1
A3311011160011040001001,新时代职业教育双一流综合实训基地工程—新时代创新“X”综合空间工程-室外附属工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/18/art_1229661812_187767.html,8027916.997,0.909,7297376.55,0,2022-04-18,9,1,9.1,9.4
A3311011160012334,遂昌县三仁畲族乡宜机化改造项目,http://lssggzy.lishui.gov.cn/art/2022/12/26/art_1229662124_210682.html,8032332.618,0.932,7486134.0,0,2022-12-26,6,8,6.8,10.51
A3311011160012316,缙云县新建镇洋山区块组团配套工程—工业三路等基础设施配套工程（工业六路）,http://lssggzy.lishui.gov.cn/art/2022/12/9/art_1229662089_190050.html,8039778.025,0.881,7083044.44,0,2022-12-09,11,9,11.9,10.15
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/14/art_1229662157_160864.html,8059970.0,0.895,7213673.15,0,2020-05-14,10,5,10.5,8.56
A3311011160010579,0,http://lssggzy.lishui.gov.cn/art/2021/10/29/art_1229662124_162117.html,8068498.999,0.939,7576320.56,0,2021-10-29,6,1,6.1,9.66
A3311011160010655,0,http://lssggzy.lishui.gov.cn/art/2021/11/29/art_1229662190_173703.html,8070401.76,0.932,7521614.44,0,2021-11-29,6,8,6.8,9.79
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/6/art_1229662157_160109.html,8072149.003,0.903,7289150.55,0,2019-09-06,9,7,9.7,8.3
A3311011160011075001001,船寮市场监管所业务综合用房工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/21/art_1229661956_188458.html,8079247.234,0.922,7449065.95,0,2022-04-21,7,8,7.8,9.62
A3311011160011302,遂昌县国家气象观测站迁移工程,http://lssggzy.lishui.gov.cn/art/2022/7/1/art_1229662124_188391.html,8082322.987,0.904,7306419.98,0,2022-07-01,9,6,9.6,8.37
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/9/art_1229661852_132189.html,8086238.002,0.936,7568718.77,0,2021-06-09,6,4,6.4,9.32
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/6/art_1229661812_157972.html,8094286.999,0.923,7471026.9,0,2020-08-06,7,7,7.7,8.79
A3311011160011374001001,东源镇新区基础设施工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/16/art_1229661956_188500.html,8116627.883,0.888,7207565.56,0,2022-08-16,11,2,11.2,10.06
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/4/2/art_1229662089_160925.html,8125617.11,0.917,7451190.89,0,2021-04-02,8,3,8.3,9.76
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/17/art_1229662124_161132.html,8126134.535,0.913,7419160.83,0,2021-06-17,8,7,8.7,9.3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/11/art_1229661852_132121.html,8146322.997,0.931,7584226.71,0,2020-05-11,6,9,6.9,9.01
A3311011160012763,庆元县实验小学濛洲校区进场道路工程,http://lssggzy.lishui.gov.cn/art/2023/4/19/art_1229662056_202758.html,8164288.357,0.919,7502981.0,0,2023-04-19,8,1,8.1,10.07
A3311011160012322,澄照乡东升村文化礼堂（景区镇综合服务中心）建设项目,http://lssggzy.lishui.gov.cn/art/2022/12/7/art_1229662190_189849.html,8172371.328,0.926,7567615.85,0,2022-12-07,7,4,7.4,8.86
A3311011160010994001001,丽水中学校园改造三期工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/3/28/art_1229661812_187710.html,8180598.324,0.925,7567053.45,0,2022-03-28,7,5,7.5,9.69
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/1/19/art_1229662056_140209.html,8182531.001,0.939,7683396.61,0,2020-01-19,6,1,6.1,8.04
A3311011160012806,丽水南城凯震商贸城区块截污纳管工程,http://lssggzy.lishui.gov.cn/art/2023/4/28/art_1229661812_203713.html,8197962.998,0.904,7410958.55,0,2023-04-28,9,6,9.6,9.52
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/19/art_1229662124_159398.html,8207507.853,0.913,7493454.67,0,2019-09-19,8,7,8.7,10.58
A3311011160012826,青田县景云小区生活污水零直排工程,http://lssggzy.lishui.gov.cn/art/2023/4/27/art_1229661956_203704.html,8243221.833,0.884,7287008.1,0,2023-04-27,11,6,11.6,10.42
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/30/art_1229662124_161239.html,8248649.443,0.933,7695989.93,0,2021-06-30,6,7,6.7,10.4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/14/art_1229662089_160406.html,8265369.39,0.935,7728120.38,0,2020-10-14,6,5,6.5,10.04
A3311011160011270001001,青田县龙津小区提质改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/31/art_1229661956_188471.html,8292101.64,0.921,7637025.61,0,2022-05-31,7,9,7.9,8.59
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/21/art_1229662157_160984.html,8295723.0,0.92,7632065.16,0,2020-05-21,8,0,8.0,10.12
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/29/art_1229662056_141219.html,8340496.47,0.915,7631554.27,0,2020-09-29,8,5,8.5,9.13
